DEPINS,BKCLASS,SCMTGBK,REPDTE,DEPDOM,ASSET,DEP,NAME,SC,DEPUNINS,SCUST,CHBAL,CERT,LNLSNET,BRO,ID,INSFDIC,INSDIF,cash_ratio,treasury_ratio,size_bin
263298,NM,31159.0,20241231,326049,404627,326049,CATTLE BANK&TRUST,78112,63564,2620,7921,5472,299205,0.0,5472_20241231,1,1,0.024293894475983673,0.03232949648672439,<1bn
291398,SM,51568.0,20241231,355512,442453,355512,JONES BANK,158216,64919,20,4685,5473,263052,5048.0,5473_20241231,1,1,0.013178176826661265,0.01323443371813047,<1bn
46605,SM,0.0,20241231,51918,57285,51918,STANTON STATE BANK,18977,5448,14533,4348,5478,31863,0.0,5478_20241231,1,1,0.08374744789860934,0.3636696328826226,<1bn
279444,SM,16028.0,20241231,352127,459584,352127,FIRSTBANK OF NEBRASKA,221165,74256,0,6615,5486,214658,56729.0,5486_20241231,1,1,0.018785835792199973,0.018785835792199973,<1bn
152903,NM,15282.0,20241231,201769,248441,201769,STATE NEBRASKA BANK&TRUST,75734,49295,714,4806,5490,152326,3951.0,5490_20241231,1,1,0.023819318131130154,0.027358018327889814,<1bn
445884,SM,13519.0,20241231,530093,586690,530093,CITIZENS STATE BANK,97814,85622,481,10541,5495,445364,35000.0,5495_20241231,1,1,0.019885189957233918,0.020792577906141,<1bn
1757661,SM,368.0,20241231,2417134,2827903,2417134,CORNERSTONE BANK,475989,666570,0,112672,5496,2131996,462403.0,5496_20241231,1,1,0.04661388239129481,0.04661388239129481,1-10bn
20966540,SM,7660196.0,20241231,43144271,52580731,43144271,FROST BANK,18534221,22972618,3442320,10229995,5510,20484674,0.0,5510_20241231,1,1,0.23711131890489007,0.3168975783598244,10-100bn
54728,N,3226.0,20241231,73425,81969,73425,CITY NB OF SAN SABA,57642,18713,0,2909,5518,9444,0.0,5518_20241231,1,1,0.03961865849506299,0.03961865849506299,<1bn
49711,N,8690.0,20241231,70552,75570,70552,SANTA ANNA NATIONAL BANK,18993,21198,0,1913,5520,40251,0.0,5520_20241231,1,1,0.027114752239482936,0.027114752239482936,<1bn
573076,N,21964.0,20241231,847340,812643,847340,FIRST NB OF SHINER,511918,280513,15984,81488,5529,187537,49587.0,5529_20241231,1,1,0.09616918828333372,0.11503292657020794,<1bn
420137,N,36943.0,20241231,557756,616846,557756,FIRST NB OF SONORA,70041,138033,0,72575,5531,422535,0.0,5531_20241231,1,1,0.1301196222003887,0.1301196222003887,<1bn
186301,N,109695.0,20241231,378104,429902,378104,FIRST NB OF STANTON,267800,191996,33262,44336,5536,99607,0.0,5536_20241231,1,1,0.11725874362609229,0.20522924909548695,<1bn
121692,N,93560.0,20241231,214855,226027,214855,FIRST NB OF STERLING CITY,171998,93210,31202,12271,5538,38384,0.0,5538_20241231,1,1,0.057112936631681835,0.20233645947266762,<1bn
818499,N,92354.0,20241231,1159774,1308306,1159774,CITY NB OF SULPHUR SPRINGS,257840,343103,62087,90038,5544,883457,9692.0,5544_20241231,1,1,0.07763409077975536,0.1311677964844875,1-10bn
170463,N,14315.0,20241231,213305,239454,213305,CITY NATIONAL BANK OF TAYLOR,49789,43806,19519,41056,5548,143369,0.0,5548_20241231,1,1,0.19247556316073228,0.28398302899603856,<1bn
1464818,N,2855.0,20241231,1888493,2363275,1888493,EXTRACO BANKS NATIONAL ASSN,679318,428163,11413,322266,5551,1279768,0.0,5551_20241231,1,1,0.17064717740547622,0.17669062051063997,1-10bn
108460,N,999.0,20241231,125838,143064,125838,FIRST NB OF TOM BEAN,4001,17378,3002,16674,5557,104050,0.0,5557_20241231,1,1,0.13250369522719688,0.1563597641411974,<1bn
192746,NM,3637.0,20241231,290082,336612,290082,CAPTEX BANK,5321,97459,0,16241,5558,299885,0.0,5558_20241231,1,1,0.0559876172944202,0.0559876172944202,<1bn
72991,N,18769.0,20241231,80531,85433,80531,FIRST NB OF TRINITY,35803,7641,224,3382,5559,42186,0.0,5559_20241231,1,1,0.04199624989134619,0.04477778743589425,<1bn
125055,N,12147.0,20241231,148944,168818,148944,FIRST NB OF BOSQUE COUNTY,24623,23897,1990,10672,5564,126367,0.0,5564_20241231,1,1,0.07165109034267912,0.08501181652164572,<1bn
322587,NM,24174.0,20241231,431267,490953,431267,HERRING BANK,58017,111885,30787,62657,5568,347538,0.0,5568_20241231,1,1,0.14528586699190987,0.21667319781017327,<1bn
179227,N,7250.0,20241231,281709,323496,281709,WAGGONER NB OF VERNON,104520,102690,4990,22684,5569,173682,0.0,5569_20241231,1,1,0.0805228089979376,0.09823612309155902,<1bn
1271064,N,577.0,20241231,1682208,1928609,1682208,CITIZENS NB OF TEXAS,19931,422705,0,203287,5574,1607458,89627.0,5574_20241231,1,1,0.12084534136087809,0.12084534136087809,1-10bn
710622,N,15471.0,20241231,925883,1024257,925883,FIRST NB&T CO OF WEATHERFORD,182990,216015,14978,76969,5575,693200,0.0,5575_20241231,1,1,0.08313037392413512,0.09930736388938992,1-10bn
108096,NM,25726.0,20241231,133599,140616,133599,FANNIN BANK,45987,25760,0,2286,5589,79858,2000.0,5589_20241231,1,1,0.01711090651876137,0.01711090651876137,<1bn
98261,N,1491.0,20241231,115946,159204,115946,FIRST NB OF WINNSBORO,31720,17956,0,16175,5590,98485,0.0,5590_20241231,1,1,0.13950459696755385,0.13950459696755385,<1bn
188590,N,33114.0,20241231,283318,330608,283318,YOAKUM NATIONAL BANK,79368,95194,0,20034,5595,209955,0.0,5595_20241231,1,1,0.07071206206453526,0.07071206206453526,<1bn
598286,NM,127471.0,20241231,1336678,1517551,1336678,TROY BANK&TRUST CO,396044,740223,2256,50963,5598,985527,373.0,5598_20241231,1,1,0.0381266094003193,0.03981437563871029,1-10bn
161199,NM,9746.0,20241231,218244,225938,218244,UNION STATE BANK,72567,57593,961,44472,5602,75315,0.0,5602_20241231,1,1,0.20377192500137462,0.20817525338611828,<1bn
30173,NM,1059.0,20241231,36091,44231,36091,BANK OF BREWTON,22850,5940,0,1488,5605,17393,0.0,5605_20241231,1,1,0.04122911529190103,0.04122911529190103,<1bn
699376,SM,10791.0,20241231,1166319,1407844,1166319,CHAMBERS BANK,54600,469532,0,15730,5615,1031808,57602.0,5615_20241231,1,1,0.013486876231974271,0.013486876231974271,1-10bn
46776,NM,184.0,20241231,52151,60994,52151,COMMUNITY STATE BANK,184,5472,0,7282,5619,50385,0.0,5619_20241231,1,1,0.13963298882092384,0.13963298882092384,<1bn
142034,NM,6503.0,20241231,193953,237362,193953,SMACKOVER STATE BANK,79751,52492,443,1484,5623,149380,3671.0,5623_20241231,1,1,0.0076513382108036486,0.009935396719823875,<1bn
151829,NM,3367.0,20241231,212372,234716,212372,BODCAW BANK,17718,60901,0,6007,5624,202494,7000.0,5624_20241231,1,1,0.02828527301150811,0.02828527301150811,<1bn
86292,SM,21187.0,20241231,120336,125526,120336,PIGGOTT STATE BANK,30868,34280,0,13228,5628,76605,0.0,5628_20241231,1,1,0.10992554181624783,0.10992554181624783,<1bn
69602,NM,4235.0,20241231,94117,111822,94117,LOGAN COUNTY BANK,35040,24581,0,2085,5632,65390,5077.0,5632_20241231,1,1,0.022153277303781464,0.022153277303781464,<1bn
3626482,SM,930085.0,20241231,6473036,7956839,6473036,FIRST SECURITY BANK,2984691,2850097,0,460543,5633,4182443,0.0,5633_20241231,1,1,0.07114791266416562,0.07114791266416562,1-10bn
81702,SM,13325.0,20241231,104389,118481,104389,CONNECT BANK,29518,22635,0,9317,5634,72950,0.0,5634_20241231,1,1,0.0892526990391708,0.0892526990391708,<1bn
353813,SM,1508.0,20241231,482320,609843,482320,CS BANK,35837,129435,0,66506,5635,469596,1.0,5635_20241231,1,1,0.1378877094045447,0.1378877094045447,<1bn
103355587,NM,642127.0,20241231,112460408,145453245,112460408,DISCOVER BANK,20077161,9320003,19409881,8178319,5649,112798978,15329796.0,5649_20241231,1,1,0.07272176177770937,0.2453147778016242,>=100bn
945190,NM,289176.0,20241231,1301832,1348118,1301832,CITIZENS BANK&TRUST,517154,356836,76029,14923,5673,776015,30401.0,5673_20241231,1,1,0.011463076648907078,0.06986462154870982,1-10bn
655210,NM,185225.0,20241231,933320,956694,933320,BRANNEN BANK,338371,278602,99469,144077,5676,465408,0.0,5676_20241231,1,1,0.15437041957742254,0.26094587065529506,<1bn
431861,NM,77142.0,20241231,531355,601958,531355,SOUTHEASTERN BANK,127323,99808,1196,61140,5685,377899,0.0,5685_20241231,1,1,0.11506431669975817,0.1173151659436723,<1bn
55743,NM,12599.0,20241231,75408,78993,75408,BANK OF EDISON,27696,19740,0,6585,5686,42345,0.0,5686_20241231,1,1,0.0873249522597072,0.0873249522597072,<1bn
737236,NM,72186.0,20241231,1173471,1342591,1173471,PRIMESOUTH BANK,125437,438620,4015,102761,5694,1076560,85.0,5694_20241231,1,1,0.08757012316452643,0.09099159672458884,1-10bn
69089,NM,5025.0,20241231,84953,91631,84953,BANK OF WRIGHTSVILLE,28136,16366,0,18025,5699,42047,798.0,5699_20241231,1,1,0.21217614445634644,0.21217614445634644,<1bn
178993,NM,9030.0,20241231,238379,274823,238379,BANK OF NEWINGTON,19197,59651,0,26047,5704,215439,25000.0,5704_20241231,1,1,0.10926717538038166,0.10926717538038166,<1bn
67259,NM,28352.0,20241231,160105,180117,160105,FARMERS BANK,74312,92961,29404,13265,5709,88428,20000.0,5709_20241231,1,1,0.08285187845476406,0.26650635520439714,<1bn
535671,NM,76049.0,20241231,677301,735787,677301,FARMERS&MERCHANTS BANK,101199,143650,1490,87869,5716,522385,0.0,5716_20241231,1,1,0.12973404734379546,0.13193395550870293,<1bn
96090,NM,17410.0,20241231,106269,139368,106269,PHILO EXCHANGE BANK,41667,10341,9548,4322,5722,85681,0.0,5722_20241231,1,1,0.04067037423895962,0.1305178368103586,<1bn
63461,NM,12.0,20241231,76588,88646,76588,STATE BANK OF ST JACOB,18922,13242,3320,4240,5730,46384,0.0,5730_20241231,1,1,0.05536115318326631,0.09870998067582389,<1bn
135223,NM,25753.0,20241231,157350,177532,157350,STATE BANK OF DAVIS,63930,22276,984,2945,5740,101373,0.0,5740_20241231,1,1,0.018716237686685733,0.024969812519860184,<1bn
1493701,N,241206.0,20241231,1784800,2158455,1784800,STATE BANK OF THE LAKES NA,306162,292779,0,27671,5744,1662932,219578.0,5744_20241231,1,1,0.01550369789332138,0.01550369789332138,1-10bn
251746,NM,29224.0,20241231,299399,338883,299399,GERMAN-AMERICAN STATE BANK,61831,48250,0,24882,5749,228647,2960.0,5749_20241231,1,1,0.08310649000163661,0.08310649000163661,<1bn
97672,NM,19862.0,20241231,149244,173954,149244,FIDELITY BANK,45690,52146,956,5604,5753,109817,25756.0,5753_20241231,1,1,0.037549248210983356,0.043954865857253896,<1bn
461912,NM,91876.0,20241231,610939,670246,610939,FOUNTAIN TRUST CO,226491,150063,49088,57419,5768,350576,0.0,5768_20241231,1,1,0.09398483318301827,0.1743332804093371,<1bn
145953,NM,86724.0,20241231,274978,290539,274978,PEOPLES BANK,143363,129244,0,12576,5779,120782,0.0,5779_20241231,1,1,0.045734567856337595,0.045734567856337595,<1bn
91068,NM,16734.0,20241231,109143,126397,109143,SPENCER COUNTY BANK,27919,18378,0,9759,5786,79969,0.0,5786_20241231,1,1,0.08941480443088426,0.08941480443088426,<1bn
87111,NM,9686.0,20241231,107030,135060,107030,FIRST STATE BANK,61417,20225,27108,6862,5791,60285,0.0,5791_20241231,1,1,0.06411286555171447,0.3173876483229001,<1bn
56924,NM,0.0,20241231,75299,96165,75299,BREDA SAVINGS BANK,32299,18661,0,939,5792,56714,2065.0,5792_20241231,1,1,0.012470285129948605,0.012470285129948605,<1bn
270238,NM,25183.0,20241231,329231,362313,329231,EARLHAM SAVINGS BANK,93467,59463,61927,55181,5796,202744,0.0,5796_20241231,1,1,0.16760572364084791,0.3557016198353132,<1bn
155802,NM,3577.0,20241231,176930,218875,176930,FARMERS STATE BANK,50112,21496,1883,4369,5797,153024,0.0,5797_20241231,1,1,0.02469338156333013,0.03533600859096818,<1bn
338976,N,0.0,20241231,420370,538273,420370,AMERICAN BANK NATIONAL ASSN,12797,83260,0,39559,5800,460914,27035.0,5800_20241231,1,1,0.09410519304422295,0.09410519304422295,<1bn
100282,NM,362.0,20241231,133942,158562,133942,AUDUBON STATE BANK,13672,34252,13310,12840,5814,122512,4525.0,5814_20241231,1,1,0.0958623881978767,0.1952337578952084,<1bn
245621,NM,3304.0,20241231,290688,350581,290688,HARDIN COUNTY SAVINGS BANK,123808,45902,0,3912,5817,203216,67994.0,5817_20241231,1,1,0.01345772787318362,0.01345772787318362,<1bn
29225,NM,0.0,20241231,44299,52446,44299,STATE CENTRAL BANK,19686,15118,0,7777,5820,20908,0.0,5820_20241231,1,1,0.17555701031625995,0.17555701031625995,<1bn
207634,NM,9254.0,20241231,285300,358723,285300,FIRST STATE BANK,77316,78754,19456,15152,5821,249710,3738.0,5821_20241231,1,1,0.05310900806168945,0.12130389064143007,<1bn
892246,N,129211.0,20241231,1334919,1569408,1334919,LANDMARK NATIONAL BANK,372449,444147,60723,23656,5826,1042641,80553.0,5826_20241231,1,1,0.01772092538948056,0.06320907860327106,1-10bn
59442,NM,0.0,20241231,74515,95880,74515,CITIZENS STATE BANK&TRUST CO,26879,15116,26879,5795,5830,61142,0.0,5830_20241231,1,1,0.07776957659531637,0.4384888948533852,<1bn
338122,NM,128859.0,20241231,423390,500293,423390,FIRST STATE BANK,201035,86566,0,10502,5835,267550,31011.0,5835_20241231,1,1,0.024804553721155437,0.024804553721155437,<1bn
45066,NM,6177.0,20241231,54052,60494,54052,FARMERS STATE BANK,27392,9045,0,3276,5838,27434,0.0,5838_20241231,1,1,0.06060830311551839,0.06060830311551839,<1bn
89213,NM,18042.0,20241231,104468,113126,104468,PEOPLES BANK MT WASHINGTON,26866,15464,995,7097,5847,74677,0.0,5847_20241231,1,1,0.06793467856185627,0.07745912623961404,<1bn
1378885,NM,142075.0,20241231,1742517,1987017,1742517,SOUTH CENTRAL BANK INC,275846,366893,64889,126190,5854,1516507,59981.0,5854_20241231,1,1,0.07241823178769562,0.10965689287392892,1-10bn
475275,NM,42973.0,20241231,589683,657961,589683,BANK OF OCEAN CITY,137397,114909,12452,52249,5867,445293,0.0,5867_20241231,1,1,0.08860523365944074,0.10972166401269835,<1bn
308518,NM,60386.0,20241231,411199,438479,411199,WOODSBORO BANK,90833,102839,0,18397,5873,308287,0.0,5873_20241231,1,1,0.044739894795463996,0.044739894795463996,<1bn
715287,NM,94302.0,20241231,818528,935338,818528,CALVIN B TAYLOR BK BERLIN MD,185722,103933,4978,79508,5874,626194,0.0,5874_20241231,1,1,0.09713534540052386,0.10321699440947653,<1bn
376697,NM,48127.0,20241231,467503,560622,467503,FARMERS BANK OF WILLARDS,107501,91285,14817,52259,5885,368470,11360.0,5885_20241231,1,1,0.11178323989364775,0.14347715415729953,<1bn
88772,NM,5893.0,20241231,108839,119849,108839,KALAMAZOO COUNTY STATE BANK,48112,20120,0,9905,5892,56010,0.0,5892_20241231,1,1,0.09100598131184594,0.09100598131184594,<1bn
259961,SM,3314.0,20241231,300204,332316,300204,BANKOKOLONA,68965,49489,11866,14706,5902,224863,2123.0,5902_20241231,1,1,0.048986689051445015,0.08851314439514464,<1bn
5001418,NM,81056.0,20241231,6828013,7922084,6828013,BANKPLUS,990830,1715909,244068,409639,5903,6072446,229881.0,5903_20241231,1,1,0.05999388108956442,0.09573897999315467,1-10bn
311427,NM,17242.0,20241231,464411,540804,464411,FIRST BANK,105456,153576,41960,42395,5907,365372,0.0,5907_20241231,1,1,0.09128767406456781,0.18163867780909582,<1bn
1097208,NM,232655.0,20241231,1486156,1651360,1486156,PEOPLES BANK,388003,396518,7257,59266,5956,1129776,0.0,5956_20241231,1,1,0.03987872067266155,0.04476178812991368,1-10bn
399252,NM,138640.0,20241231,1364111,1580410,1364111,SUTTON BANK,331708,964949,0,739711,5962,396752,373928.0,5962_20241231,1,1,0.5422659886182283,0.5422659886182283,1-10bn
2418059,NM,120631.0,20241231,2691097,3357642,2691097,FARMERS&MERCHANTS STATE BANK,424323,278677,105430,174474,5969,2539039,28139.0,5969_20241231,1,1,0.06483378339762558,0.10401111516976162,1-10bn
459972,NM,29903.0,20241231,600240,667976,600240,COMMUNITY BANK,117525,142579,23261,19376,5981,448892,0.0,5981_20241231,1,1,0.03228042116486739,0.07103325336532054,<1bn
268637,NM,6175.0,20241231,394639,459748,394639,PRISM BANK,21743,126896,5801,35407,5994,390380,44000.0,5994_20241231,1,1,0.0897199719237075,0.10441948210896541,<1bn
17768,SM,8124.0,20241231,19541,23710,19541,FIRST STATE BANK IN TEMPLE,12480,1862,0,620,5999,9444,0.0,5999_20241231,1,1,0.031728161301878104,0.031728161301878104,<1bn
134436,SM,199.0,20241231,143727,202316,143727,APOLLO TRUST CO,11217,9403,0,3917,6051,173368,0.0,6051_20241231,1,1,0.027253056141156497,0.027253056141156497,<1bn
988647,N,148002.0,20241231,1276965,1525700,1276965,CORTRUST BANK NATIONAL ASSN,385245,290354,81619,20497,6063,1009202,30733.0,6063_20241231,1,1,0.016051340483098597,0.07996773599902894,1-10bn
23368,NM,7583.0,20241231,47400,53956,47400,BRYANT STATE BANK,14827,24232,1221,5910,6064,32194,0.0,6064_20241231,1,1,0.12468354430379747,0.15044303797468356,<1bn
247103,NM,19423.0,20241231,275743,404838,275743,ONE AMERICAN BANK,23140,29379,2980,62398,6078,296409,2779.0,6078_20241231,1,1,0.2262904226036563,0.2370975872460951,<1bn
28841,NM,6645.0,20241231,32359,37945,32359,FARMERS STATE BANK OF TURTON,11685,3857,3504,5406,6084,16815,0.0,6084_20241231,1,1,0.16706325906239378,0.2753484347476745,<1bn
1262653,SM,213235.0,20241231,2849742,3348370,2849742,FIRST PREMIER BANK,431289,1594507,0,681314,6085,2076691,437718.0,6085_20241231,1,1,0.23907918681761367,0.23907918681761367,1-10bn
180056,NM,31563.0,20241231,209718,229757,209718,UNION BANK,108043,30714,11305,14259,6088,82396,0.0,6088_20241231,1,1,0.0679913026063571,0.12189702362219743,<1bn
463725,NM,63954.0,20241231,647886,710139,647886,MACON BANK&TRUST CO,222584,186116,1900,11629,6091,411146,0.0,6091_20241231,1,1,0.017949145374340548,0.020881760062727083,<1bn
179921,NM,23752.0,20241231,203403,222738,203403,LINEAGE BANK,32517,23865,0,67120,6100,116007,102817.0,6100_20241231,1,1,0.329985300118484,0.329985300118484,<1bn
218011,SM,9146.0,20241231,262353,288033,262353,DECATUR COUNTY BANK,29759,45019,0,13277,6101,227670,12.0,6101_20241231,1,1,0.050607387756191086,0.050607387756191086,<1bn
96518,NM,884.0,20241231,99857,110877,99857,PEOPLES BANK,19175,6944,0,3146,6110,75200,2677.0,6110_20241231,1,1,0.03150505222468129,0.03150505222468129,<1bn
1189563,SM,104967.0,20241231,1576665,1866100,1576665,BANK OF CLARKE,121330,388185,0,175725,6123,1454683,71619.0,6123_20241231,1,1,0.11145360618774439,0.11145360618774439,1-10bn
680750,NM,7215.0,20241231,769386,859237,769386,BANK OF BOTETOURT,83141,92181,3978,65820,6137,671590,9852.0,6137_20241231,1,1,0.08554873626502171,0.09071909288705539,<1bn
41813,NM,2.0,20241231,47240,52422,47240,FARMERS STATE BANK,19358,5427,19356,29008,6156,3625,0.0,6156_20241231,1,1,0.614055884843353,1.0237933954276037,<1bn
1409444,NM,5348.0,20241231,2150278,2470065,2150278,PEOPLES BANK,221349,742635,59604,224935,6158,1923633,0.0,6158_20241231,1,1,0.10460740425191534,0.1323266107917209,1-10bn
1027405,NM,251640.0,20241231,1383068,1665595,1383068,KITSAP BANK,584141,357326,61184,32360,6161,887145,0.0,6161_20241231,1,1,0.023397258847721154,0.0676351415837833,1-10bn
565175,NM,14362.0,20241231,666966,778193,666966,PENDLETON COMMUNITY BANK INC,86698,102477,10448,24893,6176,622724,6510.0,6176_20241231,1,1,0.037322742088802124,0.05298770851887503,<1bn
173321,SM,24300.0,20241231,212963,238352,212963,BANK OF MONROE,66593,39993,2377,16880,6180,138857,0.0,6180_20241231,1,1,0.07926259491085307,0.09042415818710292,<1bn
199311,NM,4133.0,20241231,243507,303125,243507,CITIZENS STATE BANK OF LOYAL,100600,44305,6788,15046,6186,169299,15009.0,6186_20241231,1,1,0.061788778146008125,0.08966477349727113,<1bn
274848,NM,7477.0,20241231,369994,452880,369994,CITIZENS STATE BANK,44143,96711,8793,24934,6194,371950,14937.0,6194_20241231,1,1,0.06739028200457305,0.09115553225187435,<1bn
249457,NM,847.0,20241231,304364,344489,304364,STERLING BANK,98102,55959,9332,9469,6195,231323,7587.0,6195_20241231,1,1,0.03111077525594354,0.06177143157535057,<1bn
33287,NM,0.0,20241231,37680,43309,37680,HIGHLAND STATE BANK,12880,4481,1250,10265,6198,18172,0.0,6198_20241231,1,1,0.2724256900212314,0.30559978768577495,<1bn
745118,N,104299.0,20241231,1002714,1248213,1002714,COMMUNITY NATIONAL BANK,159225,257970,26755,111413,6271,918779,13813.0,6271_20241231,1,1,0.11111144354222639,0.137794027010693,1-10bn
448738,N,103291.0,20241231,491990,547799,491990,NATIONAL BANK OF MIDDLEBURY,153485,43368,0,10793,6275,347486,12672.0,6275_20241231,1,1,0.021937437752799854,0.021937437752799854,<1bn
73114,N,0.0,20241231,77381,87669,77381,FIRST NB OF ORWELL,0,4271,0,14877,6280,69952,0.0,6280_20241231,1,1,0.1922564970729249,0.1922564970729249,<1bn
399360,N,81113.0,20241231,578979,640537,578979,FIRST HOPE BK A NATL BK ASSN,142286,206351,0,51995,6354,408286,1.0,6354_20241231,1,1,0.0898046388556407,0.0898046388556407,<1bn
243350371,N,75110838.0,20241231,433072738,556138962,433565511,PNC BANK NATIONAL ASSN,140280022,194949197,47293163,46233832,6384,312851818,7326024.0,6384_20241231,1,1,0.10675765972597426,0.215961400461093,>=100bn
1278783,SM,122025.0,20241231,2308214,2739481,2308214,AMBOY BANK,427153,1035227,30130,230822,6423,1897802,0.0,6423_20241231,1,1,0.10000025994123594,0.11305364233992168,1-10bn
156669,N,12895.0,20241231,177287,194498,177287,FIRST NB OF ABSECON,44332,70813,0,23583,6442,117405,0.0,6442_20241231,1,1,0.13302159774828384,0.13302159774828384,<1bn
262718,N,4298.0,20241231,343503,380719,343503,FIRST NATIONAL BANK OF ELMER,23053,80975,5754,30247,6464,310330,5095.0,6464_20241231,1,1,0.08805454391955819,0.10480548932614854,<1bn
195860,N,53137.0,20241231,264614,293584,264614,FIRST NB OF BELLEVUE,83366,69009,0,8921,6528,176402,12190.0,6528_20241231,1,1,0.03371325780193036,0.03371325780193036,<1bn
